,_c0,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,GPJ,score,Desempenho
147,2318,2319,Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,34,1988,10,10,900,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,60.9,81.9,1144.8,743.2,12.4,12.5,99.2,28.0,28.5,98.2,9.4,19.6,48.0,0.0,0.0,0.5,0.0,0.0,0.0,60.9,48.3,12.4,3.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,63.8,44.4,63.6,0.2,0.0,0.0,63.8,0.0,0.0,0.0,0.0,0.0,42.0,180.3,98.1,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.1,0.0,0.0,140.89999999999998,Excelente
100,1777,1778,Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,36,1986,12,12,1080,12.0,0,0.17,0.08,50.0,0.0,0.0,9.0,0.0,0.0,0.0,37.4,42.0,89.1,880.9,606.7,8.0,8.0,100.0,19.5,19.8,98.3,9.83,14.1,69.8,0.0,0.0,0.08,0.0,0.0,0.08,42.0,34.6,7.42,1.58,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.17,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.08,44.0,36.3,43.3,0.67,0.17,0.17,44.0,0.0,0.0,0.0,0.0,0.0,28.2,127.8,75.8,0.0,0.0,0.0,0.08,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.25,0.0,100.0,0.0,132.45,Excelente
92,1653,1654,Alexander Meyer,GER,GK,Dortmund,Bundesliga,31,1991,4,4,360,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,49.0,89.3,1039.5,635.0,9.0,9.25,97.3,23.5,23.5,100.0,11.3,15.8,71.4,0.0,0.0,0.0,0.0,0.0,0.0,49.0,38.8,10.0,3.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,43.8,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,50.5,32.3,49.0,1.25,0.25,0.25,50.5,0.0,0.0,0.0,0.0,0.0,34.0,182.0,110.5,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.25,0.0,100.0,0.0,124.44999999999996,Bom
7,215,216,Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,32,1990,20,20,1800,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,43.5,80.6,850.1,578.4,9.0,9.0,100.0,16.9,17.1,98.8,8.85,16.9,52.4,0.0,0.05,0.55,0.0,0.0,0.05,43.5,35.1,8.15,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.15,0.05,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.05,45.8,36.0,45.3,0.45,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,29.1,125.8,66.1,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.45,0.0,100.0,0.0,118.35000000000002,Bom
58,1073,1074,Samir Handanovi?,SVN,GK,Inter,Serie A,38,1984,8,8,720,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,39.3,89.2,798.8,552.8,11.0,11.1,98.9,16.3,16.4,99.2,7.63,11.3,67.8,0.0,0.0,0.75,0.0,0.0,0.0,39.3,31.6,7.25,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.38,0.0,0.25,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,41.4,33.3,41.0,0.25,0.13,0.0,41.4,0.0,0.0,0.0,0.0,0.0,23.9,123.3,101.1,0.0,0.0,0.0,0.13,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118.1,Bom
146,2317,2318,Yann Sommer,SUI,GK,Bayern Munich,Bundesliga,34,1988,5,5,450,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,42.6,87.8,869.6,568.2,8.4,8.4,100.0,20.2,20.4,99.0,8.8,13.4,65.7,0.0,0.0,0.4,0.0,0.0,0.2,42.6,36.0,6.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,43.8,33.2,42.8,1.0,0.0,0.0,43.8,0.0,0.0,0.0,0.0,0.0,30.0,123.2,63.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4,0.2,66.7,0.0,117.19999999999999,Bom
1,68,69,Alisson,BRA,GK,Liverpool,Premier League,30,1992,20,20,1800,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,37.1,85.7,746.6,483.5,7.8,7.8,100.0,16.2,16.6,97.9,7.6,12.4,61.3,0.05,0.05,0.45,0.0,0.0,0.05,37.1,30.2,6.8,1.55,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.1,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.6,0.0,39.5,30.6,38.5,1.1,0.0,0.0,39.5,0.0,0.0,0.0,0.0,0.0,24.6,121.3,74.7,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.2,0.05,80.0,0.0,116.10000000000002,Bom
39,762,763,Ederson,BRA,GK,Manchester City,Premier League,29,1993,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,36.4,86.9,745.9,481.5,7.14,7.24,98.7,17.0,17.1,99.2,7.52,12.0,62.5,0.05,0.05,0.24,0.0,0.0,0.0,36.4,30.6,5.86,1.48,0.05,0.19,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.1,50.0,0.05,0.0,0.0,0.0,0.0,0.05,0.33,0.1,37.8,29.2,37.5,0.38,0.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,25.3,116.9,73.4,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.24,0.0,100.0,0.0,115.89999999999999,Bom
13,297,298,Janis Blaswich,GER,GK,RB Leipzig,Bundesliga,31,1991,13,13,1170,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,39.2,88.2,738.8,397.1,9.77,9.77,100.0,19.5,19.5,100.0,5.15,9.77,52.8,0.0,0.0,0.23,0.0,0.0,0.08,39.2,31.6,7.62,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,40.8,29.8,40.2,0.69,0.0,0.0,40.8,0.08,0.08,100.0,0.0,0.0,26.7,97.2,48.3,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.54,0.0,100.0,0.0,115.81999999999998,Bom
156,2490,2491,Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,34,1988,3,3,270,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,43.7,84.0,760.7,510.3,13.7,13.7,100.0,17.7,18.0,98.1,5.33,11.7,45.7,0.0,0.0,0.0,0.0,0.0,0.0,43.7,36.7,6.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.33,0.33,100.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,46.3,41.0,46.3,0.33,0.0,0.0,46.3,0.0,0.0,0.0,0.0,0.0,32.3,147.0,72.3,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.33,0.0,1.67,0.0,0.0,0.0,0.0,115.4,Bom
130,2142,2143,Ger�nimo Rulli,ARG,GK,Villarreal,La Liga,30,1992,14,14,1260,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,38.8,85.5,848.3,553.7,5.86,5.93,98.8,19.3,19.4,99.6,7.79,13.1,59.2,0.0,0.0,0.43,0.0,0.0,0.0,38.8,29.9,8.86,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.0,0.14,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.43,0.14,41.4,34.0,41.2,0.21,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,23.9,113.6,75.8,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.21,0.0,100.0,0.0,112.77999999999997,Bom
3,122,123,Kepa Arrizabalaga,ESP,GK,Chelsea,Premier League,28,1994,14,14,1215,13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,37.5,85.6,677.3,394.8,12.7,12.9,98.9,12.5,12.6,99.4,6.67,11.9,56.3,0.0,0.0,0.37,0.0,0.0,0.0,37.5,28.3,9.19,2.15,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,32.1,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.15,0.22,66.7,0.07,0.0,0.0,0.0,0.0,0.15,0.59,0.0,40.4,31.6,39.9,0.44,0.0,0.0,40.4,0.0,0.0,0.0,0.0,0.0,23.6,112.1,67.7,0.0,0.0,0.0,0.07,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15,0.0,0.0,0.0,1.63,0.37,0.07,83.3,0.0,112.13,Bom
152,2410,2411,Marc-Andr� ter Stegen,GER,GK,Barcelona,La Liga,30,1992,20,20,1800,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.8,84.8,791.0,539.9,6.3,6.4,98.4,16.6,17.0,97.9,8.9,14.2,62.7,0.0,0.05,0.3,0.0,0.0,0.05,37.8,31.3,6.5,1.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.2,0.1,39.1,29.1,38.6,0.45,0.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0,25.6,122.6,84.3,0.0,0.0,0.0,0.05,0.05,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.0,100.0,0.0,111.95000000000002,Bom
26,532,533,Andrea Consigli,ITA,GK,Sassuolo,Serie A,36,1987,19,19,1710,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,45.2,78.7,1025.6,644.6,5.63,5.63,100.0,14.4,14.6,98.9,15.4,24.8,62.1,0.0,0.0,0.58,0.0,0.0,0.05,45.2,32.7,12.4,3.37,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.05,0.0,0.32,0.26,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.47,0.0,47.1,36.6,46.5,0.47,0.05,0.0,47.1,0.0,0.0,0.0,0.0,0.0,26.8,134.0,84.4,0.0,0.0,0.0,0.05,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.32,0.0,100.0,0.0,109.96999999999998,Bom
95,1735,1736,Florian M�ller,GER,GK,Stuttgart,Bundesliga,25,1997,19,19,1710,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,38.6,81.4,813.3,563.7,6.84,6.89,99.2,15.7,16.0,98.4,8.63,15.4,56.2,0.0,0.11,0.37,0.05,0.0,0.11,38.6,30.3,8.26,1.21,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,31.4,0.05,0.05,0.21,0.16,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.21,40.8,33.1,40.1,0.84,0.0,0.0,40.8,0.0,0.0,0.0,0.0,0.0,23.5,117.7,67.3,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.16,0.0,100.0,0.0,109.26999999999998,Bom
117,2009,2010,Ivan Provedel,ITA,GK,Lazio,Serie A,28,1994,22,21,1973,21.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,37.1,79.3,815.7,590.0,5.89,5.89,100.0,11.2,11.6,96.5,12.1,19.2,63.2,0.0,0.05,0.59,0.0,0.0,0.0,37.1,28.7,8.22,2.6,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.18,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.59,0.0,39.4,33.7,39.3,0.23,0.0,0.0,39.4,0.05,0.05,100.0,0.0,0.0,24.1,127.9,78.1,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.09,0.0,100.0,0.0,109.17000000000002,Bom
17,346,347,Fabian Bredlow,GER,GK,Stuttgart,Bundesliga,27,1995,1,1,90,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,90.2,827.0,477.0,8.0,8.0,100.0,20.0,20.0,100.0,9.0,13.0,69.2,0.0,0.0,0.0,0.0,0.0,0.0,41.0,34.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,27.0,118.0,69.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,109.0,Bom
41,815,816,Ralf F�hrmann,GER,GK,Schalke 04,Bundesliga,34,1988,3,3,270,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,43.7,81.7,1087.3,828.7,4.0,4.0,100.0,18.0,18.0,100.0,13.7,21.7,63.1,0.0,0.0,0.67,0.0,0.0,0.0,43.7,33.0,10.7,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,45.7,37.7,44.7,1.0,0.0,0.0,45.7,0.0,0.0,0.0,0.0,0.0,27.3,98.0,60.7,0.0,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,100.0,0.0,107.06,Bom
28,559,560,Thibaut Courtois,BEL,GK,Real Madrid,La Liga,30,1992,15,15,1350,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,35.4,83.6,716.3,467.9,6.87,6.93,99.0,16.5,16.7,98.8,6.07,11.5,52.9,0.0,0.07,0.13,0.0,0.0,0.0,35.4,29.1,6.13,1.53,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.13,0.0,0.2,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.07,0.07,100.0,0.0,0.0,0.0,0.0,0.0,0.07,0.2,0.07,37.3,31.4,37.2,0.13,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,25.1,124.9,79.7,0.0,0.0,0.0,0.07,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.2,0.0,100.0,0.0,106.98000000000003,Bom
66,1302,1303,Gregor Kobel,SUI,GK,Dortmund,Bundesliga,25,1997,16,16,1440,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,39.6,82.0,821.3,502.0,6.06,6.06,100.0,17.3,17.4,98.9,9.0,15.8,56.9,0.0,0.0,0.38,0.0,0.0,0.0,39.6,30.7,8.81,1.94,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.13,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.06,42.1,31.7,41.8,0.38,0.0,0.0,42.1,0.0,0.0,0.0,0.0,0.0,25.7,112.4,52.5,0.0,0.0,0.0,0.06,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.19,0.0,100.0,0.0,106.59999999999997,Bom
22,455,456,Koen Casteels,BEL,GK,Wolfsburg,Bundesliga,30,1992,20,20,1800,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,45.9,78.2,1095.0,760.6,5.05,5.05,100.0,15.1,15.2,99.0,15.7,25.5,61.6,0.05,0.0,1.1,0.0,0.0,0.05,45.9,33.5,12.3,3.6,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.05,0.0,0.2,0.15,0.05,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.25,0.0,48.0,34.5,47.5,0.45,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,28.7,138.7,79.3,0.0,0.05,0.05,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.05,0.0,100.0,0.0,106.4,Bom
63,1185,1186,Jan Jakob Olschowsky,GER,GK,M'Gladbach,Bundesliga,21,2001,2,2,180,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,45.5,76.9,868.5,552.5,6.5,6.5,100.0,20.5,20.5,100.0,8.0,18.5,43.2,0.0,0.0,1.0,0.0,0.0,0.0,45.5,35.5,10.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,50.0,40.5,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,23.0,149.5,80.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,104.5,Bom
